,x,y,z
0,0.5612036331888222,0.8418054497832332,1.2627081746748499
1,1.4313541906221219,2.147031285933183,3.220546928899774
2,2.1610664409823706,3.241599661473556,4.862399492210334
3,0.7662697919267236,1.1494046878900854,1.7241070318351281
4,3.783454481184111,5.675181721776166,8.51277258266425
5,1.4633940836375876,2.1950911254563814,3.2926366881845723
6,1.687413964259318,2.531120946388977,3.7966814195834653
7,2.9517757275526044,4.427663591328907,6.64149538699336
8,1.332202326367728,1.998303489551592,2.997455234327388
9,1.1858013135684389,1.7787019703526583,2.6680529555289874
10,2.9062328187708912,4.359349228156336,6.5390238422345055
11,1.3677198743005388,2.051579811450808,3.077369717176212
12,1.0497352557488142,1.5746028836232213,2.361904325434832
13,2.9221802348014254,4.383270352202138,6.574905528303207
14,0.4011717551859717,0.6017576327789576,0.9026364491684363
15,1.7560615525302543,2.6340923287953815,3.9511384931930724
16,3.1493966780500706,4.724095017075106,7.086142525612659
17,0.4877026764417991,0.7315540146626986,1.097331021994048
18,2.4156625742553928,3.623493861383089,5.435240792074634
19,2.53025271798838,3.7953790769825697,5.693068615473854
20,3.286001377912529,4.929002066868794,7.393503100303191
21,1.2361819183905043,1.8542728775857564,2.7814093163786344
22,3.3360920437029047,5.004138065554357,7.506207098331536
23,0.784059214437181,1.1760888216557714,1.7641332324836572
24,0.03689612686601906,0.055344190299028595,0.08301628544854289
25,3.5931326753050423,5.389699012957563,8.084548519436344
26,2.4886977150733047,3.733046572609957,5.599569858914935
27,1.752814788989581,2.6292221834843716,3.9438332752265577
28,1.4874561183984536,2.2311841775976804,3.3467762663965206
29,3.8945685865374036,5.841852879806106,8.762779319709159
30,3.476389046452883,5.214583569679324,7.821875354518987
31,2.1621297675499087,3.2431946513248633,4.864791976987295
32,3.766084464147815,5.649126696221723,8.473690044332583
33,1.4003503584144785,2.100525537621718,3.1507883064325766
34,3.497321839300618,5.245982758950927,7.86897413842639
35,2.0869341112459487,3.130401166868923,4.695601750303385
36,0.33410139397914174,0.5011520909687126,0.7517281364530689
37,1.1690777703578856,1.7536166555368284,2.6304249833052427
38,1.0358775505043893,1.553816325756584,2.330724488634876
39,3.0487163461839666,4.57307451927595,6.859611778913925
40,2.53377865387802,3.80066798081703,5.701001971225545
41,0.3109319690259871,0.4663979535389806,0.6995969303084709
42,1.6236156984126904,2.4354235476190356,3.6531353214285534
43,2.5309673590597916,3.7964510385896872,5.694676557884531
44,2.5655514977700644,3.8483272466550966,5.772490869982645
45,1.2022887608425759,1.8034331412638638,2.7051497118957957
46,3.1050283080599805,4.657542462089971,6.9863136931349565
47,3.920615032123298,5.880922548184947,8.82138382227742
48,2.3548251545243275,3.5322377317864913,5.298356597679737
