,x,y,z
0,-1.4653310728179483,-1.100453737023997,-0.7577419710327478
1,0.19704514799959275,0.22994847279682465,-0.3344331076808018
2,1.2764590249005034,0.9655102507081494,0.9235462340135888
3,-1.1748029631122585,-0.6542516387832146,-1.0328615219308257
4,-0.04740142147109299,-0.3506013676384803,0.018706815967753868
5,0.6913966765975799,0.9613847184708668,0.9123026846276467
6,-0.7139724068489329,-0.9500505821049069,-1.3559144680821276
7,0.03363090478811252,0.06754909916833429,0.6956725987256346
8,2.328953039360382,1.5659271645471924,0.6989064443662261
9,-0.6666966412205612,-0.5205711789861404,-1.1118493345623748
10,-0.04089005004280459,0.5585756145154687,-0.6185306528504143
11,0.8138962497367834,1.009791362339185,1.3677515117435144
12,-1.6884992066267317,-1.571476997264911,-1.128041060786236
13,0.05114140325331688,0.14178036599012883,0.4583501596259138
14,0.8581139705736023,1.1917253022008765,1.7753689343462593
15,-0.79506641679773,-0.7708235547324737,-0.9412794797542684
16,0.12255684358731991,-0.24705411449743644,0.3118701618782713
17,1.1836500667244694,0.5867542841496982,1.8762701645888022
18,-0.9339831416506408,-0.7370083394471015,-1.2474371479478394
19,-0.15620309177972766,0.022620228510284,0.2295881788789093
20,1.8501934136267721,1.331109828578076,0.37287685497087947
21,-0.9064843069103854,-1.3504112664977728,-1.2990457177525394
22,-0.08540533150384434,-0.10561015212643879,0.49057103731160784
23,1.1656285706379377,1.095673095494972,0.9526596551883245
24,-0.5048779178476246,-0.9544859339981628,-0.23236015782825337
25,-0.17209158082562126,0.1570139535367124,-0.24454148438181678
26,1.285261228732961,1.2981407678891372,0.7424136668562369
27,-0.950371709165248,-0.945707129950113,-0.8513507727195289
28,-0.34355662763305767,-0.2675209424906364,0.14508324340423737
29,1.842791687275028,0.7443246767099413,1.4929168939343531
30,-0.7444252938691166,-0.5072532772522313,-1.1396670333197108
31,0.43387569791137703,-0.2937323664053142,-0.3122209795075832
32,1.1940836165075264,0.7351411145401507,0.6146131479086439
33,-0.8529586243995728,-1.3760136480551348,-0.8924313832318879
34,0.24458400932870117,-0.3129329894116843,-0.342972938286175
35,0.9402415344054399,1.497634525196077,1.7240041098702905
36,-1.003009813288044,-0.6120641236543264,-1.1861315687031095
37,-0.17584052217039003,-0.3631586433781375,-0.0020991882994354327
38,1.4613059393500887,1.3606408036362296,1.7499989204093958
39,-1.1360583367844659,-1.1121383608731161,-0.8025831623117671
40,-0.06736761352204707,-0.31312630724220025,0.0760841659519685
41,0.8552788198385504,1.395588843759533,1.1692854503964611
42,-0.6540470958175765,-1.1706565710127337,-0.9430908627800745
43,-0.0013270993487533736,-0.19297843436772302,0.3767127431323193
44,0.33040002894794435,1.2614695499245543,0.6364365922254716
45,-1.1433964709660207,-0.6496649489198834,-0.8279224544901657
46,0.3854235131081712,-0.10175127174156678,0.13329434310486657
47,0.914666718487295,1.3614456878937544,1.3055506343597991
48,-0.9277445295999608,-1.417921982019492,-0.7882180035188411
