,x,y,z
0,-3.0673912465675572,7.341673104562242,0.46734008245546743
1,0.016722783867786983,-0.1553988794098062,0.9998491956461709
2,-7.557696230191554,-4.244857888268245,-0.26902680578164884
3,5.95243412220192,5.7222222229130635,-0.3979065721418231
4,1.5460502204345723,2.1742708449837354,-0.9550533241434123
5,4.931556064365129,3.810280177139659,-0.7214655844714917
6,7.4679657368070576,2.828319006081814,-0.4612128315341577
7,7.124923761927692,-4.869130268757912,0.28386729234190833
8,2.705938453520847,-4.234911982969121,0.8295723841363997
9,-3.9077415396694337,2.389478117103434,0.8608060419253185
10,-3.3779676367781715,0.3236630213268878,-0.9261934369427708
11,-5.4661960156333045,6.785178057438021,0.25048249359827984
12,-8.150046219439714,0.3654922197768224,0.4222684486139155
13,2.3655914768642394,3.8129255114291727,0.8668488128313718
14,0.5619267649250351,4.398031823322872,0.8702316591809005
15,3.381011709728145,-4.219547264118665,0.7994147605063534
16,2.522166252740259,7.903530206305432,0.38766295134609857
17,-1.9807341145643789,-0.1798003166791361,-0.9752768787838696
18,-1.5837580079331581,4.861990766710735,0.8229182966264375
19,1.4474651475870366,8.76479437210171,0.1603708765352346
20,0.7551110158384458,-4.0155272940461035,0.8910068372389439
21,-5.003566814992984,-2.5865213139731065,-0.7799511429797097
22,5.898379130231538,-6.495490694922403,-0.2227140188125207
23,-2.818545538657175,3.9336764523029646,0.8431422021379817
24,-1.8525005367285363,-1.2587276624513055,-0.9685412630278891
25,8.74039962180092,2.095202747174083,0.05158474981080348
26,0.16848167001298614,-0.7795175186297079,0.9960661287793443
27,7.503933771104182,-3.0510778853885983,-0.43577519541666165
28,0.24678442760208505,0.24721431489621504,-0.9992465218687078
29,1.917174712217001,3.251453128250236,-0.9078022142612466
30,-0.8437793690354479,-8.10886901127665,0.4235983383771631
31,-8.628732779826997,-1.4410408022903058,0.23487249024207446
32,-4.424100494031241,7.734492771697352,0.14076319240737317
33,6.586493612526963,0.9067994952639499,0.6739950595812134
34,5.417602558205334,-7.1752849045964915,-0.045115634583924986
35,0.7880017232446511,-0.6056821357837016,-0.9938837800909376
36,1.0125161162220215,4.0940103967795665,-0.8834129243350004
37,-3.312674681773857,-5.4133518561967415,-0.7090404586633634
38,5.730472085143159,-5.365836417600597,0.48900868760676586
39,-4.2299624627463865,-4.603139467634893,-0.7193835204170551
40,-0.8422727784729483,0.12514395277295384,-0.9955141084981478
41,-7.5679928248151205,0.989535025826784,0.5299231837671723
42,-7.993639312643522,4.075909064911214,0.07767420357124363
43,-6.033629567447282,6.381673649914968,-0.21856873565881435
44,-1.1332703432098743,0.8516732249187186,0.9875168449706112
45,3.680132234810567,6.2527952958041055,-0.5917037309525671
46,-8.292557008278541,2.675805650904486,-0.2502729962063424
47,-2.1288429967515206,3.0897904228711264,-0.9089488070300937
48,-0.12974968478926385,-0.900593905177559,0.9948763533648887
49,-2.30149699477601,6.096721462274362,-0.6897226047744064
50,4.04369933654575,1.1466961512170166,0.8842488868979653
51,-8.319500003493939,-3.341603941949292,-0.08746094627673144
52,-3.2312268405834086,-3.0958694026070708,0.867626005696961
53,-3.4320732144444306,-0.9756874143587017,0.9180555640958488
54,4.449400891686511,-2.5781690023528996,-0.8206883312449098
55,7.723376719532292,-3.396598148202834,-0.34805585382290477
56,-8.896116395911555,0.4761984039417457,0.1419593121362038
57,-0.4288939077781982,-8.417264925305865,-0.3507610982745877
58,-6.519088033898949,-5.916821240396421,0.20765348675461567
59,1.2229827520010201,7.520689692700347,0.5322157240895209
60,0.2958188194940684,-6.421445199909921,0.6998900510705189
61,-0.3434161901412532,0.5195896732016094,-0.9976026318181541
62,-0.8732865453154983,0.2682412031078628,0.9948349156848865
63,-3.1137388862201605,-5.480729520583639,0.7137644428552654
64,1.3217838507685178,5.1048738937834655,-0.8103737133654896
65,1.96957271335326,-8.00773189349234,0.4005707848662872
66,-0.9720744313115032,-1.5549737708733329,0.9790214809424488
67,2.7147986398653985,3.0851889276496576,-0.8896627022495587
68,4.073814411513166,-0.14164466852124977,-0.891551380075156
69,-4.61330866742607,-1.7998719272930452,0.8350193624161069
70,5.967296041568854,-0.5325336767427242,-0.746248112146104
71,-3.2077013108665264,1.582203473889844,0.917641128295376
72,0.9076271303468983,3.804807121092846,0.9006147130034378
73,0.8818921890256147,8.255998563500782,0.3858732902501829
74,-4.83499261261514,7.080672768870685,0.3040248441791397
75,-6.987668253156526,-4.521118324813515,0.3805775577883519
76,4.893091675702762,-6.8071515780517995,-0.3637992467464362
77,-2.858477162440462,5.191191635065502,-0.7526138625954009
78,-0.4418017894600142,0.3491051070053797,0.9980409007372164
79,-1.784921860480432,1.052455133125166,0.9731353942869635
80,2.299574929842184,7.902157253342114,0.40472313178413644
81,-1.5791715893172453,-6.2521801586529175,0.6975836633326803
82,-0.03751766413250079,-0.09525101531788105,0.9999353045057586
83,3.2137058424862803,0.0979991277076193,0.9340109374206803
84,-2.414788659847611,8.649526958322895,0.06615349953107569
85,-4.468821897081931,3.7563755650631916,-0.7610849425051807
86,-4.586144235633796,0.1863918625934463,0.860178987428692
87,0.3582028424273105,-0.32708885240228064,-0.9985464967895862
88,-1.2498774412530622,-1.4618940468264974,-0.9768977869482783
89,-1.95367686740455,3.7970820338399616,0.8802729285379433
90,-0.20805260682899976,4.715442595708535,-0.8514426047174377
91,-6.006215105974025,-5.04744013287125,0.4900079138419898
92,-2.0863017172677987,6.1910622825616315,0.6877956644413359
93,-1.1616349027940327,-0.18521998784747928,0.9914218366226623
94,6.248428103459247,0.25500307018715157,-0.7191569109685143
95,5.0309133823683405,6.372258075827402,-0.43153812692463756
96,3.55756697804872,-2.9461576497258366,0.8582488077738155
97,-2.878750759182814,-5.834791608791629,-0.6909288876280989
98,-7.886035508314194,-3.7912745784216084,-0.2340381163590887
99,2.3671257913753405,-1.0835984169453525,-0.9572499832087105
100,0.6270559223008858,3.07528308932713,0.9372236039692506
101,-0.9059749338397964,-7.680562640013219,-0.5114511785600445
102,4.769817052154942,1.7283737227151736,0.8259791762209339
